TICKET_NMBR,PRIORITY,BUSINESS_COMPLETION_HRS,EXTERNAL_SYSTEM,label,1,2,3,4,5,6,7,8,9,10,11,12
IN10216862,Low,2955.06,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10130420,Medium,2951.4,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10127381,Low,2949.03,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10078344,Low,2948.4,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10173967,Low,2942.38,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10209184,Medium,2935.68,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10129140,Medium,2932.11,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10195073,Low,2930.13,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10128219,Low,2922.09,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10119263,Low,2915.2,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10097453,Low,2910.72,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10131678,Low,2907.73,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10111858,Low,2902.63,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10055946,Low,2901.15,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10103724,Medium,2898.12,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10131931,Medium,2894.95,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10212364,Low,2894.92,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10132594,Low,2869.93,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10031129,Low,2864.07,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10070028,Low,2861.05,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10158630,Low,2853.2,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10132925,Low,2851.26,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10179034,Low,2849.57,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10132963,Medium,2848.57,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10220879,Low,2844.87,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10098464,Low,2843.48,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10089966,Low,2841.55,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10119743,Low,2839.72,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10098554,Medium,2838.97,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10076871,Medium,2833.89,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10142517,Low,2828.83,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10218721,Low,2827.73,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10130261,Medium,2826.83,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10123487,Low,2823.12,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10124690,Low,2822.39,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10099132,Low,2822.36,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10098786,Low,2821.73,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10176761,Low,2818.18,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10098984,Medium,2816.29,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10126545,Low,2814.77,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10218343,Medium,2810,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10090271,Low,2807.86,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10118010,Medium,2802.93,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10034789,Low,2800.63,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10181589,Low,2793.97,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10102184,Medium,2788.63,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10121503,Low,2782.88,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10129987,Low,2776.45,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10152196,Medium,2775.43,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10181413,High,2771.85,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10166768,Medium,2769.8,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10134765,Medium,2769.55,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10157668,Low,2765.65,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10085245,Low,2764.56,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10179560,Low,2754.93,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10132654,Medium,2737.85,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10035474,Low,2735.42,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10066565,Medium,2723.78,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10119635,Low,2722.88,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10139934,Medium,2717.52,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10134100,Low,2705.93,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10197691,Medium,2700.35,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10201545,Low,2697.53,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10098747,Low,2696.3,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10052242,Low,2695.18,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10186264,Medium,2694.3,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10184135,Low,2680.25,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10034240,Low,2675.52,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10137009,Medium,2672.03,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10136920,Low,2665.18,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10196505,Medium,2660.12,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10032306,Low,2656.95,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10077630,Low,2656.54,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10047665,Medium,2654.82,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10197671,Medium,2636.47,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10102030,Low,2636.1,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10198995,High,2630.14,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10093490,Low,2628.47,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10182758,Low,2627.35,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10185394,Low,2626.88,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10215886,Medium,2617.57,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10143801,Medium,2610.38,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10215925,Medium,2608.03,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10215936,Medium,2607.62,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10128532,Medium,2607.28,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10141951,Low,2606.82,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10126240,Low,2605.2,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10076665,Low,2601.18,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10210302,Low,2600,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10212597,Low,2599.04,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10141002,Medium,2597.93,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10144101,Medium,2596.45,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10136060,Low,2592.05,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10134228,Medium,2588.38,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10136222,Low,2584.02,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10096670,Low,2583.97,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10121491,Medium,2578.03,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10121505,Low,2578,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10085833,Low,2577.78,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10139310,Low,2577.67,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10077220,Low,2576.4,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10185034,Medium,2572.84,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10087431,Medium,2571.78,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10217451,Low,2570.43,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10164784,Low,2567.83,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10032771,Low,2567.8,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10103259,Low,2567.47,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10112824,Low,2564.7,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10221343,Medium,2563.23,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10086189,Low,2562.49,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10058982,Low,2560.68,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10039230,Low,2559.79,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10130012,Low,2559.25,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10078243,Low,2558.72,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10127202,Medium,2556.08,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10125466,Low,2554.95,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10218702,Low,2552.13,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10145897,Low,2548.87,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10119647,Low,2547.28,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10083910,Medium,2542.85,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10209998,Low,2537.33,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10029695,Low,2534.07,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10040122,Low,2530.05,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10137843,Medium,2519.65,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10031123,Low,2516.17,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10034543,Low,2514.77,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10125217,Medium,2511.68,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10120977,Low,2507.02,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10042936,Low,2505.88,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10225890,Medium,2503.71,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10084123,Low,2503.38,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10190609,Medium,2502.8,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10062363,Low,2499.43,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10224285,Low,2495.45,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10220057,Low,2494.37,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10095420,Medium,2492.58,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10057693,Low,2491.03,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10067017,Low,2482.98,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10032852,Low,2477.12,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10123428,Medium,2476.4,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10205207,High,2475.54,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10138891,Medium,2474.25,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10155445,Low,2471.17,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10141817,Low,2467.87,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10075348,Low,2467.68,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10141420,Medium,2464.05,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10172128,Medium,2463.97,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10089118,Medium,2462.17,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10030774,Low,2459.88,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10075684,Low,2453.11,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10144051,Low,2450,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10173320,Low,2446.69,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10224510,Medium,2444.63,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10138935,Medium,2443.99,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10201218,Low,2440.02,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10074694,Medium,2437.33,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10146027,Medium,2434.57,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10220544,Low,2429.93,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10085573,Low,2428.92,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10142177,Low,2428.38,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10087035,Low,2426.6,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10129861,Low,2422.47,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10036584,Low,2420.33,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10087227,Low,2418.88,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10223248,Low,2417.68,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10130051,Low,2412.15,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10193557,Low,2411.75,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10125314,Low,2411.52,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10142955,Low,2411.3,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10133163,Low,2410.35,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10195458,Medium,2409.8,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10089133,Low,2408.78,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10181570,Low,2406.27,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10044703,Low,2405.05,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10130004,Medium,2400.65,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10130237,Low,2400.58,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10142731,Medium,2400.38,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10142740,Low,2399.49,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10052188,Medium,2398.92,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10061358,Medium,2396.32,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10142406,Low,2391.72,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10092676,Medium,2390.93,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10186703,Low,2388.95,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10142985,Medium,2387.48,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10059435,Low,2386.35,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10140654,Low,2384.63,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10140607,Low,2384.58,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10140758,Low,2382.12,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10142070,Low,2380.15,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10214814,Low,2380,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10187630,Medium,2379.87,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10145662,Medium,2376.75,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10202463,Medium,2371.52,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10140918,Low,2370.5,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10232101,Low,2370.15,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10140930,Medium,2369.87,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10139499,Low,2368.73,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10107991,Medium,2367.15,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10075998,Medium,2359.47,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10117112,Low,2358.58,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10223747,Medium,2358.56,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10178855,Low,2358.55,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10089312,Low,2356.37,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10141166,Medium,2355.58,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10141161,Low,2355.55,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10044985,Low,2353.75,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10125350,Low,2349.75,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10143635,Medium,2349.22,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10036167,Low,2348.58,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10078151,Low,2343.92,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10050617,Low,2338.72,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10141474,Low,2336.94,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10084251,Low,2336,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10149190,Low,2333.47,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10141231,Low,2331.9,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10146573,Low,2330,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10215908,Medium,2329.31,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10194312,High,2327.96,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10144269,Low,2326.68,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10141813,Medium,2326.57,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10223525,Medium,2323.92,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10079983,Medium,2323.23,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10052252,Medium,2322.19,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10216876,Medium,2321.18,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10170205,Low,2320.65,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10142026,Medium,2318.1,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10078312,Low,2317.97,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10141933,Medium,2317.15,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10146867,Low,2315.07,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10132612,Low,2314.02,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10142086,Low,2313.31,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10188828,Medium,2311.41,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10146570,Low,2309.35,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10086977,Medium,2308.2,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10131757,Low,2298.77,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10120893,Medium,2296.18,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10126036,Medium,2294.59,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10146340,Low,2291.62,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10223894,Low,2290.33,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10230494,Low,2289.23,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10119378,Low,2288.05,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10146370,Low,2287.97,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10227075,Low,2287.85,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10217437,Low,2286.38,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10117284,Medium,2286.08,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10143909,Low,2282.91,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10136870,Medium,2279.49,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10209666,Medium,2276.5,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10167260,Low,2274.7,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10215762,Low,2270,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10032546,Low,2268.35,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10090785,Low,2264.28,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10143461,Medium,2264.02,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10057300,Low,2263.5,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10146261,Low,2260.62,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10143182,Low,2258.88,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10055900,Low,2254.51,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10131256,Low,2252.62,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10072092,Medium,2252.08,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10060583,Medium,2251.22,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10221833,Low,2247.71,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
