BUSINESS_COMPLETION_HRS,Label1,Label2,Label3,Label4,Label5,Label6,Label7,Label8,Label9,Label10,Label11,Label12
2315.07,0,0,0,0,1,0,0,0,0,0,0,0
2314.02,0,0,0,0,1,0,0,0,0,0,0,0
2313.31,0,0,0,0,1,0,0,0,0,0,0,0
2311.41,0,0,0,0,1,0,0,0,0,0,0,0
2309.35,0,0,0,0,1,0,0,0,0,0,0,0
2308.2,0,0,0,0,1,0,0,0,0,0,0,0
2298.77,0,0,0,0,1,0,0,0,0,0,0,0
2296.18,0,0,0,0,1,0,0,0,0,0,0,0
2294.59,0,0,0,0,1,0,0,0,0,0,0,0
2291.62,0,0,0,0,1,0,0,0,0,0,0,0
2290.33,0,0,0,0,1,0,0,0,0,0,0,0
2289.23,0,0,0,0,1,0,0,0,0,0,0,0
2288.05,0,0,0,0,1,0,0,0,0,0,0,0
2287.97,0,0,0,0,1,0,0,0,0,0,0,0
2287.85,0,0,0,0,1,0,0,0,0,0,0,0
2286.38,0,0,0,0,1,0,0,0,0,0,0,0
2286.08,0,0,0,0,1,0,0,0,0,0,0,0
2282.91,0,0,0,0,1,0,0,0,0,0,0,0
2279.49,0,0,0,0,1,0,0,0,0,0,0,0
2276.5,0,0,0,0,1,0,0,0,0,0,0,0
2274.7,0,0,0,0,1,0,0,0,0,0,0,0
2270,0,0,0,0,1,0,0,0,0,0,0,0
2268.35,0,0,0,0,1,0,0,0,0,0,0,0
2264.28,0,0,0,0,1,0,0,0,0,0,0,0
2264.02,0,0,0,0,1,0,0,0,0,0,0,0
2263.5,0,0,0,0,1,0,0,0,0,0,0,0
2260.62,0,0,0,0,1,0,0,0,0,0,0,0
2258.88,0,0,0,0,1,0,0,0,0,0,0,0
2254.51,0,0,0,0,1,0,0,0,0,0,0,0
2252.62,0,0,0,0,1,0,0,0,0,0,0,0
2252.08,0,0,0,0,1,0,0,0,0,0,0,0
2251.22,0,0,0,0,1,0,0,0,0,0,0,0
2247.71,0,0,0,0,1,0,0,0,0,0,0,0
2246.73,0,0,0,0,1,0,0,0,0,0,0,0
2246.19,0,0,0,0,1,0,0,0,0,0,0,0
2245.02,0,0,0,0,1,0,0,0,0,0,0,0
2242.28,0,0,0,0,1,0,0,0,0,0,0,0
2241.97,0,0,0,0,1,0,0,0,0,0,0,0
2231.33,0,0,0,0,1,0,0,0,0,0,0,0
2226.97,0,0,0,0,1,0,0,0,0,0,0,0
2226.22,0,0,0,0,1,0,0,0,0,0,0,0
2225.18,0,0,0,0,1,0,0,0,0,0,0,0
2224.12,0,0,0,0,1,0,0,0,0,0,0,0
2220.57,0,0,0,0,1,0,0,0,0,0,0,0
2217.4,0,0,0,0,1,0,0,0,0,0,0,0
2216.26,0,0,0,0,1,0,0,0,0,0,0,0
2213.32,0,0,0,0,1,0,0,0,0,0,0,0
2210.33,0,0,0,0,1,0,0,0,0,0,0,0
2210.2,0,0,0,0,1,0,0,0,0,0,0,0
2210,0,0,0,0,1,0,0,0,0,0,0,0
2206.97,0,0,0,0,1,0,0,0,0,0,0,0
2201.16,0,0,0,0,1,0,0,0,0,0,0,0
2199.02,0,0,0,0,1,0,0,0,0,0,0,0
2189.65,0,0,0,0,1,0,0,0,0,0,0,0
2188.52,0,0,0,0,1,0,0,0,0,0,0,0
2188.27,0,0,0,0,1,0,0,0,0,0,0,0
2187,0,0,0,0,1,0,0,0,0,0,0,0
2185.02,0,0,0,0,1,0,0,0,0,0,0,0
2184.07,0,0,0,0,1,0,0,0,0,0,0,0
2182.63,0,0,0,0,1,0,0,0,0,0,0,0
2180.48,0,0,0,0,1,0,0,0,0,0,0,0
2180.45,0,0,0,0,1,0,0,0,0,0,0,0
2175.3,0,0,0,0,1,0,0,0,0,0,0,0
2175.07,0,0,0,0,1,0,0,0,0,0,0,0
2174.45,0,0,0,0,1,0,0,0,0,0,0,0
2173.77,0,0,0,0,1,0,0,0,0,0,0,0
2170.67,0,0,0,0,1,0,0,0,0,0,0,0
2170.57,0,0,0,0,1,0,0,0,0,0,0,0
2169.35,0,0,0,0,1,0,0,0,0,0,0,0
2167.35,0,0,0,0,1,0,0,0,0,0,0,0
2166.82,0,0,0,0,1,0,0,0,0,0,0,0
2165.18,0,0,0,0,1,0,0,0,0,0,0,0
2165.03,0,0,0,0,1,0,0,0,0,0,0,0
2163.65,0,0,0,0,1,0,0,0,0,0,0,0
2160.68,0,0,0,0,1,0,0,0,0,0,0,0
2160,0,0,0,0,1,0,0,0,0,0,0,0
2158.73,0,0,0,0,1,0,0,0,0,0,0,0
2158.7,0,0,0,0,1,0,0,0,0,0,0,0
2157.77,0,0,0,0,1,0,0,0,0,0,0,0
2155.05,0,0,0,0,1,0,0,0,0,0,0,0
2150.17,0,0,0,0,1,0,0,0,0,0,0,0
2148.75,0,0,0,0,1,0,0,0,0,0,0,0
2146.3,0,0,0,0,1,0,0,0,0,0,0,0
2143.08,0,0,0,0,1,0,0,0,0,0,0,0
2140.9,0,0,0,0,1,0,0,0,0,0,0,0
2138.9,0,0,0,0,1,0,0,0,0,0,0,0
2138.55,0,0,0,0,1,0,0,0,0,0,0,0
2137.13,0,0,0,0,1,0,0,0,0,0,0,0
2136.26,0,0,0,0,1,0,0,0,0,0,0,0
2136.26,0,0,0,0,1,0,0,0,0,0,0,0
2135.25,0,0,0,0,1,0,0,0,0,0,0,0
2135.2,0,0,0,0,1,0,0,0,0,0,0,0
2134.88,0,0,0,0,1,0,0,0,0,0,0,0
2133.43,0,0,0,0,1,0,0,0,0,0,0,0
2130.17,0,0,0,0,1,0,0,0,0,0,0,0
2128.65,0,0,0,0,1,0,0,0,0,0,0,0
2128.4,0,0,0,0,1,0,0,0,0,0,0,0
2128.33,0,0,0,0,1,0,0,0,0,0,0,0
2127.52,0,0,0,0,1,0,0,0,0,0,0,0
2127.23,0,0,0,0,1,0,0,0,0,0,0,0
2125.93,0,0,0,0,1,0,0,0,0,0,0,0
2125.65,0,0,0,0,1,0,0,0,0,0,0,0
2122.53,0,0,0,0,1,0,0,0,0,0,0,0
2122.2,0,0,0,0,1,0,0,0,0,0,0,0
2121.03,0,0,0,0,1,0,0,0,0,0,0,0
2120.1,0,0,0,0,1,0,0,0,0,0,0,0
2120,0,0,0,0,1,0,0,0,0,0,0,0
2115.97,0,0,0,0,1,0,0,0,0,0,0,0
2115.33,0,0,0,0,1,0,0,0,0,0,0,0
2111.11,0,0,0,0,1,0,0,0,0,0,0,0
2108.53,0,0,0,0,1,0,0,0,0,0,0,0
2107.5,0,0,0,0,1,0,0,0,0,0,0,0
2105.38,0,0,0,0,1,0,0,0,0,0,0,0
2104.08,0,0,0,0,1,0,0,0,0,0,0,0
2104,0,0,0,0,1,0,0,0,0,0,0,0
2102.38,0,0,0,0,1,0,0,0,0,0,0,0
2101.68,0,0,0,0,1,0,0,0,0,0,0,0
2101,0,0,0,0,1,0,0,0,0,0,0,0
2099.65,0,0,0,0,1,0,0,0,0,0,0,0
2097.83,0,0,0,0,1,0,0,0,0,0,0,0
2096.34,0,0,0,0,1,0,0,0,0,0,0,0
2094.06,0,0,0,0,1,0,0,0,0,0,0,0
2087.33,0,0,0,0,1,0,0,0,0,0,0,0
2086.47,0,0,0,0,1,0,0,0,0,0,0,0
2085.6,0,0,0,0,1,0,0,0,0,0,0,0
2083.18,0,0,0,0,1,0,0,0,0,0,0,0
2082.4,0,0,0,0,1,0,0,0,0,0,0,0
2079.79,0,0,0,0,1,0,0,0,0,0,0,0
2078.75,0,0,0,0,1,0,0,0,0,0,0,0
2077.8,0,0,0,0,1,0,0,0,0,0,0,0
2076.78,0,0,0,0,1,0,0,0,0,0,0,0
2076.67,0,0,0,0,1,0,0,0,0,0,0,0
2074.68,0,0,0,0,1,0,0,0,0,0,0,0
2070.85,0,0,0,0,1,0,0,0,0,0,0,0
2070.75,0,0,0,0,1,0,0,0,0,0,0,0
2069.73,0,0,0,0,1,0,0,0,0,0,0,0
2068.73,0,0,0,0,1,0,0,0,0,0,0,0
2068.34,0,0,0,0,1,0,0,0,0,0,0,0
2068.08,0,0,0,0,1,0,0,0,0,0,0,0
2067.57,0,0,0,0,1,0,0,0,0,0,0,0
2067.3,0,0,0,0,1,0,0,0,0,0,0,0
2065.02,0,0,0,0,1,0,0,0,0,0,0,0
2064.95,0,0,0,0,1,0,0,0,0,0,0,0
2064.42,0,0,0,0,1,0,0,0,0,0,0,0
2061.17,0,0,0,0,1,0,0,0,0,0,0,0
2060.25,0,0,0,0,1,0,0,0,0,0,0,0
2058.22,0,0,0,0,1,0,0,0,0,0,0,0
2051.33,0,0,0,0,1,0,0,0,0,0,0,0
2050.3,0,0,0,0,1,0,0,0,0,0,0,0
2047.13,0,0,0,0,1,0,0,0,0,0,0,0
2046.58,0,0,0,0,1,0,0,0,0,0,0,0
2046.21,0,0,0,0,1,0,0,0,0,0,0,0
2044.15,0,0,0,0,1,0,0,0,0,0,0,0
2038.53,0,0,0,0,1,0,0,0,0,0,0,0
2038.21,0,0,0,0,1,0,0,0,0,0,0,0
2036.9,0,0,0,0,1,0,0,0,0,0,0,0
2036.52,0,0,0,0,1,0,0,0,0,0,0,0
2035.55,0,0,0,0,1,0,0,0,0,0,0,0
2034.15,0,0,0,0,1,0,0,0,0,0,0,0
2032.98,0,0,0,0,1,0,0,0,0,0,0,0
2032.93,0,0,0,0,1,0,0,0,0,0,0,0
2031.72,0,0,0,0,1,0,0,0,0,0,0,0
2031.27,0,0,0,0,1,0,0,0,0,0,0,0
2030,0,0,0,0,1,0,0,0,0,0,0,0
2028.15,0,0,0,0,1,0,0,0,0,0,0,0
2022.56,0,0,0,0,1,0,0,0,0,0,0,0
2022.23,0,0,0,0,1,0,0,0,0,0,0,0
2018.6,0,0,0,0,1,0,0,0,0,0,0,0
2016.98,0,0,0,0,1,0,0,0,0,0,0,0
2014.05,0,0,0,0,1,0,0,0,0,0,0,0
2013.9,0,0,0,0,1,0,0,0,0,0,0,0
2011.17,0,0,0,0,1,0,0,0,0,0,0,0
2011.02,0,0,0,0,1,0,0,0,0,0,0,0
2010.63,0,0,0,0,1,0,0,0,0,0,0,0
2004.52,0,0,0,0,1,0,0,0,0,0,0,0
2000.93,0,0,0,0,1,0,0,0,0,0,0,0
2000.88,0,0,0,0,1,0,0,0,0,0,0,0
1996.27,0,0,0,0,1,0,0,0,0,0,0,0
1994.35,0,0,0,0,1,0,0,0,0,0,0,0
1992.72,0,0,0,0,1,0,0,0,0,0,0,0
1992.47,0,0,0,0,1,0,0,0,0,0,0,0
1991.7,0,0,0,0,1,0,0,0,0,0,0,0
1989.78,0,0,0,0,1,0,0,0,0,0,0,0
1988.1,0,0,0,0,1,0,0,0,0,0,0,0
1987.63,0,0,0,0,1,0,0,0,0,0,0,0
1986.93,0,0,0,0,1,0,0,0,0,0,0,0
1986.62,0,0,0,0,1,0,0,0,0,0,0,0
1984.22,0,0,0,0,1,0,0,0,0,0,0,0
1984.15,0,0,0,0,1,0,0,0,0,0,0,0
1982.63,0,0,0,0,1,0,0,0,0,0,0,0
1982.52,0,0,0,0,1,0,0,0,0,0,0,0
1982.08,0,0,0,0,1,0,0,0,0,0,0,0
1981.79,0,0,0,0,1,0,0,0,0,0,0,0
1981.73,0,0,0,0,1,0,0,0,0,0,0,0
1980.95,0,0,0,0,1,0,0,0,0,0,0,0
1980.85,0,0,0,0,1,0,0,0,0,0,0,0
1979.51,0,0,0,0,1,0,0,0,0,0,0,0
1978,0,0,0,0,1,0,0,0,0,0,0,0
1977.3,0,0,0,0,1,0,0,0,0,0,0,0
1977.24,0,0,0,0,1,0,0,0,0,0,0,0
1976.67,0,0,0,0,1,0,0,0,0,0,0,0
1974.87,0,0,0,0,1,0,0,0,0,0,0,0
1974.33,0,0,0,0,1,0,0,0,0,0,0,0
1973.35,0,0,0,0,1,0,0,0,0,0,0,0
1973.25,0,0,0,0,1,0,0,0,0,0,0,0
1971.14,0,0,0,0,1,0,0,0,0,0,0,0
1969.55,0,0,0,0,1,0,0,0,0,0,0,0
1966.4,0,0,0,0,1,0,0,0,0,0,0,0
1965.07,0,0,0,0,1,0,0,0,0,0,0,0
1964.32,0,0,0,0,1,0,0,0,0,0,0,0
1963.95,0,0,0,0,1,0,0,0,0,0,0,0
1963.65,0,0,0,0,1,0,0,0,0,0,0,0
1963.55,0,0,0,0,1,0,0,0,0,0,0,0
1962.92,0,0,0,0,1,0,0,0,0,0,0,0
1961.35,0,0,0,0,1,0,0,0,0,0,0,0
1961.23,0,0,0,0,1,0,0,0,0,0,0,0
1959.05,0,0,0,0,1,0,0,0,0,0,0,0
1957.35,0,0,0,0,1,0,0,0,0,0,0,0
1953.12,0,0,0,0,1,0,0,0,0,0,0,0
1949.72,0,0,0,0,1,0,0,0,0,0,0,0
1945.19,0,0,0,0,1,0,0,0,0,0,0,0
1943.7,0,0,0,0,1,0,0,0,0,0,0,0
1940.23,0,0,0,0,1,0,0,0,0,0,0,0
1940,0,0,0,0,1,0,0,0,0,0,0,0
1938.37,0,0,0,0,1,0,0,0,0,0,0,0
1938.3,0,0,0,0,1,0,0,0,0,0,0,0
1936.48,0,0,0,0,1,0,0,0,0,0,0,0
1935.33,0,0,0,0,1,0,0,0,0,0,0,0
1931.33,0,0,0,0,1,0,0,0,0,0,0,0
1931.3,0,0,0,0,1,0,0,0,0,0,0,0
1930.18,0,0,0,0,1,0,0,0,0,0,0,0
1923.88,0,0,0,0,1,0,0,0,0,0,0,0
1923.12,0,0,0,0,1,0,0,0,0,0,0,0
1922.58,0,0,0,0,1,0,0,0,0,0,0,0
1922,0,0,0,0,1,0,0,0,0,0,0,0
1921.9,0,0,0,0,1,0,0,0,0,0,0,0
1921.87,0,0,0,0,1,0,0,0,0,0,0,0
1921.52,0,0,0,0,1,0,0,0,0,0,0,0
1918.07,0,0,0,0,1,0,0,0,0,0,0,0
1918.03,0,0,0,0,1,0,0,0,0,0,0,0
1917.91,0,0,0,0,1,0,0,0,0,0,0,0
1917.65,0,0,0,0,1,0,0,0,0,0,0,0
1915.11,0,0,0,0,1,0,0,0,0,0,0,0
1914.67,0,0,0,0,1,0,0,0,0,0,0,0
1913.15,0,0,0,0,1,0,0,0,0,0,0,0
1911.87,0,0,0,0,1,0,0,0,0,0,0,0
1910,0,0,0,0,1,0,0,0,0,0,0,0
1907.17,0,0,0,0,1,0,0,0,0,0,0,0
1904.98,0,0,0,0,1,0,0,0,0,0,0,0
1904.42,0,0,0,0,1,0,0,0,0,0,0,0
1901.91,0,0,0,0,1,0,0,0,0,0,0,0
1901.03,0,0,0,0,1,0,0,0,0,0,0,0
1900.04,0,0,0,0,1,0,0,0,0,0,0,0
1899.33,0,0,0,0,1,0,0,0,0,0,0,0
1898.29,0,0,0,0,1,0,0,0,0,0,0,0
1897.73,0,0,0,0,1,0,0,0,0,0,0,0
1897.52,0,0,0,0,1,0,0,0,0,0,0,0
1895.95,0,0,0,0,1,0,0,0,0,0,0,0
1895.05,0,0,0,0,1,0,0,0,0,0,0,0
1895.02,0,0,0,0,1,0,0,0,0,0,0,0
1890.95,0,0,0,0,1,0,0,0,0,0,0,0
1890.77,0,0,0,0,1,0,0,0,0,0,0,0
1890,0,0,0,0,1,0,0,0,0,0,0,0
1889.67,0,0,0,0,1,0,0,0,0,0,0,0
1888.46,0,0,0,0,1,0,0,0,0,0,0,0
1887.43,0,0,0,0,1,0,0,0,0,0,0,0
1887.28,0,0,0,0,1,0,0,0,0,0,0,0
1883.55,0,0,0,0,1,0,0,0,0,0,0,0
1882.47,0,0,0,0,1,0,0,0,0,0,0,0
1882.07,0,0,0,0,1,0,0,0,0,0,0,0
1880.5,0,0,0,0,1,0,0,0,0,0,0,0
1877.94,0,0,0,0,1,0,0,0,0,0,0,0
1877.93,0,0,0,0,1,0,0,0,0,0,0,0
1877.01,0,0,0,0,1,0,0,0,0,0,0,0
1876.34,0,0,0,0,1,0,0,0,0,0,0,0
1876.07,0,0,0,0,1,0,0,0,0,0,0,0
1873.98,0,0,0,0,1,0,0,0,0,0,0,0
1872.8,0,0,0,0,1,0,0,0,0,0,0,0
1872.7,0,0,0,0,1,0,0,0,0,0,0,0
1871.02,0,0,0,0,1,0,0,0,0,0,0,0
1870.98,0,0,0,0,1,0,0,0,0,0,0,0
1870.38,0,0,0,0,1,0,0,0,0,0,0,0
1869.5,0,0,0,0,1,0,0,0,0,0,0,0
1867.67,0,0,0,0,1,0,0,0,0,0,0,0
1867.5,0,0,0,0,1,0,0,0,0,0,0,0
1866.59,0,0,0,0,1,0,0,0,0,0,0,0
1866.12,0,0,0,0,1,0,0,0,0,0,0,0
1863.82,0,0,0,0,1,0,0,0,0,0,0,0
1862.32,0,0,0,0,1,0,0,0,0,0,0,0
1861.25,0,0,0,0,1,0,0,0,0,0,0,0
1861.06,0,0,0,0,1,0,0,0,0,0,0,0
1861.05,0,0,0,0,1,0,0,0,0,0,0,0
1858.52,0,0,0,0,1,0,0,0,0,0,0,0
1856.68,0,0,0,0,1,0,0,0,0,0,0,0
1856.5,0,0,0,0,1,0,0,0,0,0,0,0
1856.15,0,0,0,0,1,0,0,0,0,0,0,0
1855.98,0,0,0,0,1,0,0,0,0,0,0,0
1855.5,0,0,0,0,1,0,0,0,0,0,0,0
1855.28,0,0,0,0,1,0,0,0,0,0,0,0
1854.02,0,0,0,0,1,0,0,0,0,0,0,0
1853.95,0,0,0,0,1,0,0,0,0,0,0,0
1853.95,0,0,0,0,1,0,0,0,0,0,0,0
1853.6,0,0,0,0,1,0,0,0,0,0,0,0
1853.32,0,0,0,0,1,0,0,0,0,0,0,0
1852.87,0,0,0,0,1,0,0,0,0,0,0,0
1851.9,0,0,0,0,1,0,0,0,0,0,0,0
1850.68,0,0,0,0,1,0,0,0,0,0,0,0
1850.47,0,0,0,0,1,0,0,0,0,0,0,0
1849.95,0,0,0,0,1,0,0,0,0,0,0,0
1848.48,0,0,0,0,1,0,0,0,0,0,0,0
1848.02,0,0,0,0,1,0,0,0,0,0,0,0
1847.02,0,0,0,0,1,0,0,0,0,0,0,0
1846.9,0,0,0,0,1,0,0,0,0,0,0,0
1843.62,0,0,0,0,1,0,0,0,0,0,0,0
1843.17,0,0,0,0,1,0,0,0,0,0,0,0
1842.73,0,0,0,0,1,0,0,0,0,0,0,0
1842.3,0,0,0,0,1,0,0,0,0,0,0,0
1840.67,0,0,0,0,1,0,0,0,0,0,0,0
1839.15,0,0,0,0,1,0,0,0,0,0,0,0
1836.43,0,0,0,0,1,0,0,0,0,0,0,0
1836.02,0,0,0,0,1,0,0,0,0,0,0,0
1835.54,0,0,0,0,1,0,0,0,0,0,0,0
1835.4,0,0,0,0,1,0,0,0,0,0,0,0
1834.5,0,0,0,0,1,0,0,0,0,0,0,0
1832.35,0,0,0,0,1,0,0,0,0,0,0,0
1831.85,0,0,0,0,1,0,0,0,0,0,0,0
1826.9,0,0,0,0,1,0,0,0,0,0,0,0
1826.8,0,0,0,0,1,0,0,0,0,0,0,0
1825.95,0,0,0,0,1,0,0,0,0,0,0,0
1821.95,0,0,0,0,1,0,0,0,0,0,0,0
1819.75,0,0,0,0,1,0,0,0,0,0,0,0
1819.02,0,0,0,0,1,0,0,0,0,0,0,0
1818.67,0,0,0,0,1,0,0,0,0,0,0,0
1818.37,0,0,0,0,1,0,0,0,0,0,0,0
1818.17,0,0,0,0,1,0,0,0,0,0,0,0
1817.68,0,0,0,0,1,0,0,0,0,0,0,0
1816.42,0,0,0,0,1,0,0,0,0,0,0,0
1816.3,0,0,0,0,1,0,0,0,0,0,0,0
1815.56,0,0,0,0,1,0,0,0,0,0,0,0
1815,0,0,0,0,1,0,0,0,0,0,0,0
1814.48,0,0,0,0,1,0,0,0,0,0,0,0
1814.45,0,0,0,0,1,0,0,0,0,0,0,0
1814.42,0,0,0,0,1,0,0,0,0,0,0,0
1814.23,0,0,0,0,1,0,0,0,0,0,0,0
1814.03,0,0,0,0,1,0,0,0,0,0,0,0
1813.22,0,0,0,0,1,0,0,0,0,0,0,0
1812.98,0,0,0,0,1,0,0,0,0,0,0,0
1811.65,0,0,0,0,1,0,0,0,0,0,0,0
1811.58,0,0,0,0,1,0,0,0,0,0,0,0
1810.38,0,0,0,0,1,0,0,0,0,0,0,0
1809.07,0,0,0,0,1,0,0,0,0,0,0,0
1808.62,0,0,0,0,1,0,0,0,0,0,0,0
1807.45,0,0,0,0,1,0,0,0,0,0,0,0
1800.8,0,0,0,0,1,0,0,0,0,0,0,0
1800.79,0,0,0,0,1,0,0,0,0,0,0,0
1800,0,0,0,0,1,0,0,0,0,0,0,0
1800,0,0,0,0,1,0,0,0,0,0,0,0
1798.71,0,0,0,0,1,0,0,0,0,0,0,0
1796.88,0,0,0,0,1,0,0,0,0,0,0,0
1796.58,0,0,0,0,1,0,0,0,0,0,0,0
1795.95,0,0,0,0,1,0,0,0,0,0,0,0
1794.7,0,0,0,0,1,0,0,0,0,0,0,0
1792.9,0,0,0,0,1,0,0,0,0,0,0,0
1791.6,0,0,0,0,1,0,0,0,0,0,0,0
1791.13,0,0,0,0,1,0,0,0,0,0,0,0
1790.26,0,0,0,0,1,0,0,0,0,0,0,0
1788.77,0,0,0,0,1,0,0,0,0,0,0,0
1786.5,0,0,0,0,1,0,0,0,0,0,0,0
1785.53,0,0,0,0,1,0,0,0,0,0,0,0
1783.97,0,0,0,0,1,0,0,0,0,0,0,0
1780.2,0,0,0,0,1,0,0,0,0,0,0,0
1780.15,0,0,0,0,1,0,0,0,0,0,0,0
1780,0,0,0,0,1,0,0,0,0,0,0,0
1778.45,0,0,0,0,1,0,0,0,0,0,0,0
1777.87,0,0,0,0,1,0,0,0,0,0,0,0
1777.1,0,0,0,0,1,0,0,0,0,0,0,0
1776.1,0,0,0,0,1,0,0,0,0,0,0,0
1775.62,0,0,0,0,1,0,0,0,0,0,0,0
1773.75,0,0,0,0,1,0,0,0,0,0,0,0
1773.35,0,0,0,0,1,0,0,0,0,0,0,0
1773.25,0,0,0,0,1,0,0,0,0,0,0,0
1770.6,0,0,0,0,1,0,0,0,0,0,0,0
1767.62,0,0,0,0,1,0,0,0,0,0,0,0
1767.55,0,0,0,0,1,0,0,0,0,0,0,0
1767.3,0,0,0,0,1,0,0,0,0,0,0,0
1766.33,0,0,0,0,1,0,0,0,0,0,0,0
1766.13,0,0,0,0,1,0,0,0,0,0,0,0
1766.1,0,0,0,0,1,0,0,0,0,0,0,0
1765.51,0,0,0,0,1,0,0,0,0,0,0,0
1764.98,0,0,0,0,1,0,0,0,0,0,0,0
1763.95,0,0,0,0,1,0,0,0,0,0,0,0
1762.17,0,0,0,0,1,0,0,0,0,0,0,0
1761.56,0,0,0,0,1,0,0,0,0,0,0,0
1761.32,0,0,0,0,1,0,0,0,0,0,0,0
1760.54,0,0,0,0,1,0,0,0,0,0,0,0
1758.38,0,0,0,0,1,0,0,0,0,0,0,0
1758.29,0,0,0,0,1,0,0,0,0,0,0,0
1757.67,0,0,0,0,1,0,0,0,0,0,0,0
1755.65,0,0,0,0,1,0,0,0,0,0,0,0
1753.37,0,0,0,0,1,0,0,0,0,0,0,0
1751.8,0,0,0,0,1,0,0,0,0,0,0,0
1751.8,0,0,0,0,1,0,0,0,0,0,0,0
1751.43,0,0,0,0,1,0,0,0,0,0,0,0
1747.58,0,0,0,0,1,0,0,0,0,0,0,0
1747.57,0,0,0,0,1,0,0,0,0,0,0,0
1746.73,0,0,0,0,1,0,0,0,0,0,0,0
1746.52,0,0,0,0,1,0,0,0,0,0,0,0
1745.87,0,0,0,0,1,0,0,0,0,0,0,0
1745.44,0,0,0,0,1,0,0,0,0,0,0,0
1744.38,0,0,0,0,1,0,0,0,0,0,0,0
1741.8,0,0,0,0,1,0,0,0,0,0,0,0
1741.22,0,0,0,0,1,0,0,0,0,0,0,0
1740.2,0,0,0,0,1,0,0,0,0,0,0,0
1739.92,0,0,0,0,1,0,0,0,0,0,0,0
1739.58,0,0,0,0,1,0,0,0,0,0,0,0
1738.84,0,0,0,0,1,0,0,0,0,0,0,0
1737.35,0,0,0,0,1,0,0,0,0,0,0,0
1737.22,0,0,0,0,1,0,0,0,0,0,0,0
1737.17,0,0,0,0,1,0,0,0,0,0,0,0
1736.88,0,0,0,0,1,0,0,0,0,0,0,0
1736.1,0,0,0,0,1,0,0,0,0,0,0,0
1734.95,0,0,0,0,1,0,0,0,0,0,0,0
1734.42,0,0,0,0,1,0,0,0,0,0,0,0
1734.33,0,0,0,0,1,0,0,0,0,0,0,0
1733.82,0,0,0,0,1,0,0,0,0,0,0,0
1733.65,0,0,0,0,1,0,0,0,0,0,0,0
1732.38,0,0,0,0,1,0,0,0,0,0,0,0
1731.2,0,0,0,0,1,0,0,0,0,0,0,0
1731.15,0,0,0,0,1,0,0,0,0,0,0,0
1731.07,0,0,0,0,1,0,0,0,0,0,0,0
1729.38,0,0,0,0,1,0,0,0,0,0,0,0
1728.25,0,0,0,0,1,0,0,0,0,0,0,0
1723.57,0,0,0,0,1,0,0,0,0,0,0,0
1722.95,0,0,0,0,1,0,0,0,0,0,0,0
1720.98,0,0,0,0,1,0,0,0,0,0,0,0
1720.79,0,0,0,0,1,0,0,0,0,0,0,0
1720,0,0,0,0,1,0,0,0,0,0,0,0
1719.78,0,0,0,0,1,0,0,0,0,0,0,0
1719.54,0,0,0,0,1,0,0,0,0,0,0,0
1717.98,0,0,0,0,1,0,0,0,0,0,0,0
1716.47,0,0,0,0,1,0,0,0,0,0,0,0
1712.35,0,0,0,0,1,0,0,0,0,0,0,0
1711.5,0,0,0,0,1,0,0,0,0,0,0,0
1710.8,0,0,0,0,1,0,0,0,0,0,0,0
1710.67,0,0,0,0,1,0,0,0,0,0,0,0
1710.54,0,0,0,0,1,0,0,0,0,0,0,0
1710.43,0,0,0,0,1,0,0,0,0,0,0,0
1710.17,0,0,0,0,1,0,0,0,0,0,0,0
1710.05,0,0,0,0,1,0,0,0,0,0,0,0
1709.75,0,0,0,0,1,0,0,0,0,0,0,0
1709.24,0,0,0,0,1,0,0,0,0,0,0,0
1708.27,0,0,0,0,1,0,0,0,0,0,0,0
1706.98,0,0,0,0,1,0,0,0,0,0,0,0
1706.2,0,0,0,0,1,0,0,0,0,0,0,0
1706.07,0,0,0,0,1,0,0,0,0,0,0,0
1705.53,0,0,0,0,1,0,0,0,0,0,0,0
1705.2,0,0,0,0,1,0,0,0,0,0,0,0
1702.49,0,0,0,0,1,0,0,0,0,0,0,0
1702.42,0,0,0,0,1,0,0,0,0,0,0,0
1702.37,0,0,0,0,1,0,0,0,0,0,0,0
1701.41,0,0,0,0,1,0,0,0,0,0,0,0
1700.73,0,0,0,0,1,0,0,0,0,0,0,0
1700,0,0,0,0,1,0,0,0,0,0,0,0
1699.8,0,0,0,0,1,0,0,0,0,0,0,0
1698.08,0,0,0,0,1,0,0,0,0,0,0,0
1697.87,0,0,0,0,1,0,0,0,0,0,0,0
1697.35,0,0,0,0,1,0,0,0,0,0,0,0
1697.06,0,0,0,0,1,0,0,0,0,0,0,0
1696.87,0,0,0,0,1,0,0,0,0,0,0,0
1696.54,0,0,0,0,1,0,0,0,0,0,0,0
1696.43,0,0,0,0,1,0,0,0,0,0,0,0
1695.65,0,0,0,0,1,0,0,0,0,0,0,0
1695.62,0,0,0,0,1,0,0,0,0,0,0,0
1695.43,0,0,0,0,1,0,0,0,0,0,0,0
1695.33,0,0,0,0,1,0,0,0,0,0,0,0
1694.65,0,0,0,0,1,0,0,0,0,0,0,0
1694.4,0,0,0,0,1,0,0,0,0,0,0,0
1691.5,0,0,0,0,1,0,0,0,0,0,0,0
1691.35,0,0,0,0,1,0,0,0,0,0,0,0
1690,0,0,0,0,1,0,0,0,0,0,0,0
1689,0,0,0,0,1,0,0,0,0,0,0,0
